# M_main, z_main, v_vir
9.410061197967468750e+13 5.839602720649000878e-02 5.845600078336038905e+02
9.409642054811568750e+13 5.855193892165699160e-02 5.845815359968808025e+02
9.409222910138887500e+13 5.870784121765330182e-02 5.846030611221340223e+02
9.408803763949246875e+13 5.886373410329705930e-02 5.846245832106587841e+02
9.408384616242175000e+13 5.901961758749860176e-02 5.846461022637623728e+02
9.407965467017785938e+13 5.917549167895685969e-02 5.846676182827238790e+02
9.407546316276492188e+13 5.933135638624598140e-02 5.846891312688042035e+02
9.407127164017821875e+13 5.948721171827033721e-02 5.847106412233105175e+02
9.406708010242476562e+13 5.964305768347355485e-02 5.847321481474850771e+02
9.406288854949396875e+13 5.979889429095967823e-02 5.847536520426621109e+02
9.405869698138698438e+13 5.995472154938730203e-02 5.847751529101136612e+02
9.405450539810792188e+13 6.011053946729222330e-02 5.847966507510950578e+02
9.405031379964909375e+13 6.026634805363836195e-02 5.848181455669199522e+02
9.404612218601756250e+13 6.042214731684441426e-02 5.848396373588273036e+02
9.404193055721153125e+13 6.057793726564396353e-02 5.848611261280990448e+02
9.403773891323217188e+13 6.073371790866115283e-02 5.848826118760022155e+02
9.403354725407181250e+13 6.088948925482352836e-02 5.849040946038447828e+02
9.402935557973750000e+13 6.104525131252311332e-02 5.849255743128613858e+02
9.402516389022450000e+13 6.120100409058371049e-02 5.849470510043463491e+02
9.402097218552807812e+13 6.135674759780246346e-02 5.849685246795893363e+02
9.401678046565234375e+13 6.151248184265983854e-02 5.849899953398368098e+02
9.401258873060139062e+13 6.166820683360969141e-02 5.850114629863306845e+02
9.400839698037050000e+13 6.182392257944914482e-02 5.850329276203613063e+02
9.400420521495787500e+13 6.197962908884506461e-02 5.850543892431998074e+02
9.400001343436468750e+13 6.213532637033978429e-02 5.850758478560999265e+02
9.399582163858620312e+13 6.229101443271330835e-02 5.850973034603493943e+02
9.399162982762653125e+13 6.244669328438730294e-02 5.851187560571850099e+02
9.398743800148681250e+13 6.260236293389848106e-02 5.851402056478602844e+02
9.398324616016526562e+13 6.275802338987772344e-02 5.851616522336406661e+02
9.397905430366010938e+13 6.291367466094831273e-02 5.851830958157908071e+02
9.397486243196954688e+13 6.306931675573357321e-02 5.852045363955757011e+02
9.397067054509181250e+13 6.322494968284739225e-02 5.852259739742581814e+02
9.396647864303098438e+13 6.338057345066996917e-02 5.852474085530689081e+02
9.396228672578528125e+13 6.353618806780009232e-02 5.852688401332686681e+02
9.395809479334703125e+13 6.369179354304564666e-02 5.852902687161466702e+02
9.395390284572917188e+13 6.384738988444031704e-02 5.853116943028857122e+02
9.394971088292401562e+13 6.400297710078639568e-02 5.853331168947740935e+02
9.394551890493273438e+13 6.415855520053577454e-02 5.853545364930516826e+02
9.394132691175057812e+13 6.431412419236644251e-02 5.853759530989897257e+02
9.393713490337578125e+13 6.446968408482449397e-02 5.853973667138402561e+02
9.393294287981242188e+13 6.462523488624526136e-02 5.854187773388274536e+02
9.392875084105871875e+13 6.478077660516744218e-02 5.854401849752022144e+02
9.392455878711876562e+13 6.493630924991711240e-02 5.854615896241871269e+02
9.392036671798489062e+13 6.509183282921933433e-02 5.854829912870578710e+02
9.384483579762300000e+13 6.524734735139282871e-02 5.853561024725576090e+02
9.379511916206212500e+13 6.540298889789490644e-02 5.852828365368287677e+02
9.379092662363681250e+13 6.555870833479680859e-02 5.853042517952079606e+02
9.378673407000465625e+13 6.571441871297573067e-02 5.853256640650363352e+02
9.378254150116975000e+13 6.587012004074446758e-02 5.853470733475330690e+02
9.377834891712146875e+13 6.602581232695660385e-02 5.853684796439919182e+02
9.377415631786684375e+13 6.618149557979884079e-02 5.853898829556144392e+02
9.376996370339820312e+13 6.633716980798537444e-02 5.854112832836736970e+02
9.376577107371964062e+13 6.649283501979540156e-02 5.854326806293838672e+02
9.376157842883229688e+13 6.664849122362696832e-02 5.854540749939759507e+02
9.375738576873143750e+13 6.680413842806265379e-02 5.854754663787044819e+02
9.375319309341526562e+13 6.695977664158540843e-02 5.854968547848112621e+02
9.374900040288787500e+13 6.711540587245037881e-02 5.855182402135067150e+02
9.374480769714748438e+13 6.727102612911431412e-02 5.855396226660280945e+02
9.374061497619521875e+13 6.742663741992865889e-02 5.855610021435984436e+02
9.373642224002342188e+13 6.758223975357074975e-02 5.855823786474861663e+02
9.372027374867670312e+13 6.773783313803451167e-02 5.855788527964389232e+02
9.371608093869057812e+13 6.789344042592042328e-02 5.856002256632505123e+02
9.371188811348912500e+13 6.804903877879439622e-02 5.856215955592723503e+02
9.370769527307053125e+13 6.820462820508026158e-02 5.856429624857370300e+02
9.370350241743596875e+13 6.836020871309282654e-02 5.856643264438616825e+02
9.369930954658068750e+13 6.851578031134844537e-02 5.856856874348908377e+02
9.369511666050289062e+13 6.867134300825820936e-02 5.857070454600549283e+02
9.369092375920667188e+13 6.882689681199244403e-02 5.857284005205506219e+02
9.368673084269612500e+13 6.898244173073303509e-02 5.857497526175764051e+02
9.368253791096062500e+13 6.913797777318698989e-02 5.857711017524027284e+02
9.367834496400718750e+13 6.929350494740667277e-02 5.857924479262097748e+02
9.367415200182815625e+13 6.944902326198279519e-02 5.858137911402518512e+02
9.366995902442171875e+13 6.960453272527288016e-02 5.858351313957502953e+02
9.366576603179490625e+13 6.976003334531487299e-02 5.858564686938840396e+02
9.366157302394592188e+13 6.991552513046299377e-02 5.858778030358741944e+02
9.365738000087296875e+13 7.007100808905657174e-02 5.858991344229393690e+02
9.365318696257426562e+13 7.022648222942572127e-02 5.859204628562972630e+02
9.364899390905387500e+13 7.038194755968826821e-02 5.859417883371364724e+02
9.364480084030707812e+13 7.053740408827446906e-02 5.859631108666878845e+02
9.364060775633500000e+13 7.069285182339099527e-02 5.859844304461520323e+02
9.363641465713290625e+13 7.084829077346101178e-02 5.860057470767585528e+02
9.363222154270784375e+13 7.100372094646037469e-02 5.860270607596764876e+02
9.362802841305800000e+13 7.115914235068673821e-02 5.860483714961178521e+02
9.362383526817275000e+13 7.131455499475568283e-02 5.860696792873385448e+02
9.361964210805912500e+13 7.146995888661941687e-02 5.860909841345031737e+02
9.361544893271826562e+13 7.162535403444848792e-02 5.861122860388064737e+02
9.361125574214837500e+13 7.178074044650389895e-02 5.861335850014548896e+02
9.360706253635059375e+13 7.193611813094735741e-02 5.861548810236420195e+02
9.360286931532018750e+13 7.209148709613624750e-02 5.861761741065868137e+02
9.359867607905829688e+13 7.224684735021966175e-02 5.861974642514812786e+02
9.359448282756607812e+13 7.240219890132813807e-02 5.862187514595135553e+02
9.359028956084465625e+13 7.255754175758501179e-02 5.862400357318706483e+02
9.358609627888635938e+13 7.271287592743520822e-02 5.862613170697837859e+02
9.358190298168937500e+13 7.286820141910409221e-02 5.862825954744540695e+02
9.356390907201443750e+13 7.302351824037207895e-02 5.862750473400134297e+02
9.355971569421168750e+13 7.317885276416360996e-02 5.862963225369639986e+02
9.355552230117070312e+13 7.333417863105830270e-02 5.863175948033710938e+02
9.355132889289556250e+13 7.348949584903144427e-02 5.863388641404008013e+02
9.354713546938153125e+13 7.364480442638927926e-02 5.863601305492644542e+02
9.354294203062385938e+13 7.380010437142144053e-02 5.863813940311708848e+02
9.353874857663253125e+13 7.395539569188068485e-02 5.864026545872555971e+02
9.353455510739984375e+13 7.411067839616246322e-02 5.864239122187423163e+02
9.353036162292987500e+13 7.426595249220242778e-02 5.864451669267900797e+02
9.352616812321790625e+13 7.442121798827461276e-02 5.864664187126059005e+02
9.352197460826506250e+13 7.457647489242429095e-02 5.864876675773642773e+02
9.351778107806953125e+13 7.473172321279847319e-02 5.865089135222539198e+02
9.351358753263248438e+13 7.488696295743374476e-02 5.865301565484485309e+02
9.350939397195503125e+13 7.504219413434831676e-02 5.865513966571186302e+02
9.350520039603243750e+13 7.519741675178225060e-02 5.865726338494649781e+02
9.350100680486584375e+13 7.535263081774508376e-02 5.865938681266570711e+02
9.349681319845639062e+13 7.550783634023736091e-02 5.866150994898623594e+02
9.349261957679934375e+13 7.566303332747584265e-02 5.866363279402787612e+02
9.348842593989582812e+13 7.581822178746371044e-02 5.866575534790739539e+02
9.348423228775287500e+13 7.597340172796243629e-02 5.866787761073832144e+02
9.348003862035690625e+13 7.612857315749770037e-02 5.866999958264452744e+02
9.347584493771495312e+13 7.628373608381677773e-02 5.867212126373926822e+02
9.347165123982814062e+13 7.643889051489442810e-02 5.867424265413897047e+02
9.346745752669175000e+13 7.659403645890656975e-02 5.867636375396267567e+02
9.346326379831278125e+13 7.674917392357928636e-02 5.867848456332328624e+02
9.345907005467767188e+13 7.690430291741945368e-02 5.868060508234447070e+02
9.345487629579637500e+13 7.705942344803394517e-02 5.868272531113749437e+02
9.343313238745912500e+13 7.721453552357969430e-02 5.868117132840915247e+02
9.342893853424982812e+13 7.736967268071703874e-02 5.868329131407233490e+02
9.342474466579021875e+13 7.752480139480223686e-02 5.868541100974889559e+02
9.337473810401140625e+13 7.767992167396263470e-02 5.867793555115399613e+02
9.337054403838110938e+13 7.783512110872736756e-02 5.868005554714105756e+02
9.336634995748712500e+13 7.799031211465730362e-02 5.868217525321107360e+02
9.336215586133351562e+13 7.814549469954905347e-02 5.868429466947775381e+02
9.335796174991848438e+13 7.830066887143602439e-02 5.868641379605818429e+02
9.335376762323728125e+13 7.845583463841405980e-02 5.868853263307006500e+02
9.334957348129692188e+13 7.861099200817606159e-02 5.869065118062580950e+02
9.334537932409267188e+13 7.876614098882063486e-02 5.869276943884320872e+02
9.334118515162565625e+13 7.892128158823673301e-02 5.869488740783727962e+02
9.333699096389406250e+13 7.907641381440008721e-02 5.869700508772410785e+02
9.333279676089903125e+13 7.923153767519124091e-02 5.869912247861859669e+02
9.332860254263875000e+13 7.938665317857375447e-02 5.870123958063662712e+02
9.332440830911142188e+13 7.954176033252476075e-02 5.870335639389438711e+02
9.332021406032109375e+13 7.969685914477631083e-02 5.870547291850460851e+02
9.331601979626009375e+13 7.985194962349966008e-02 5.870758915458599176e+02
9.331182551693250000e+13 8.000703177642783104e-02 5.870970510225135968e+02
9.330763122233943750e+13 8.016210561139185120e-02 5.871182076161475152e+02
9.330343691247321875e+13 8.031717113653263906e-02 5.871393613279440160e+02
9.329924258733792188e+13 8.047222835957720810e-02 5.871605121590304179e+02
9.329504824693760938e+13 8.062727728822884077e-02 5.871816601105296058e+02
9.329085389126459375e+13 8.078231793060931809e-02 5.872028051836206259e+02
9.328665952032295312e+13 8.093735029441732898e-02 5.872239473794262494e+02
9.328246513410793750e+13 8.109237438765762307e-02 5.872450866991096063e+02
9.327827073262362500e+13 8.124739021801871686e-02 5.872662231437915352e+02
9.327407631586818750e+13 8.140239779338276360e-02 5.872873567146184541e+02
9.326988188383689062e+13 8.155739712174668588e-02 5.873084874127526973e+02
9.326568743653379688e+13 8.171238821076885761e-02 5.873296152393099874e+02
9.326149297395709375e+13 8.186737106832366051e-02 5.873507401954358329e+02
9.325729849610498438e+13 8.202234570227480426e-02 5.873718622822738098e+02
9.325310400298153125e+13 8.217731212026736787e-02 5.873929815009375943e+02
9.324890949457904688e+13 8.233227033037222864e-02 5.874140978525991841e+02
9.324471497090453125e+13 8.248722034010268211e-02 5.874352113383532696e+02
9.324052043194737500e+13 8.264216215762998363e-02 5.874563219593854910e+02
9.323632587771751562e+13 8.279709579035433864e-02 5.874774297167755321e+02
9.323213130820725000e+13 8.295202124631706475e-02 5.874985346116902747e+02
9.322793672341478125e+13 8.310693853334466530e-02 5.875196366452674965e+02
9.322374212334710938e+13 8.326184765892720441e-02 5.875407358185990461e+02
9.321954750800537500e+13 8.341674863076881108e-02 5.875618321328058755e+02
9.321535287737895312e+13 8.357164145699921831e-02 5.875829255890663489e+02
9.321115823147189062e+13 8.372652614518905079e-02 5.876040161884825466e+02
9.320696357028828125e+13 8.388140270292067380e-02 5.876251039321585949e+02
9.320276889381746875e+13 8.403627113830129669e-02 5.876461888212692202e+02
9.319857420206942188e+13 8.419113145868430126e-02 5.876672708568872849e+02
9.319437949504231250e+13 8.434598367182445655e-02 5.876883500401386300e+02
9.319018477272551562e+13 8.450082778582691800e-02 5.877094263721986636e+02
9.318599003512898438e+13 8.465566380801901880e-02 5.877304998541354735e+02
9.318179528224501562e+13 8.481049174638363719e-02 5.877515704871075286e+02
9.317760051407475000e+13 8.496531160854518816e-02 5.877726382722222525e+02
9.317340573062223438e+13 8.512012340203320426e-02 5.877937032105754724e+02
9.316921093188273438e+13 8.527492713468848295e-02 5.878147653033050801e+02
9.316501611786325000e+13 8.542972281392771650e-02 5.878358245514913278e+02
9.316082128855315625e+13 8.558451044778576933e-02 5.878568809562973456e+02
9.315662644395945312e+13 8.573929004367129847e-02 5.878779345188029311e+02
9.315243158407739062e+13 8.589406160939411228e-02 5.878989852401401777e+02
9.314823670890807812e+13 8.604882515255880826e-02 5.879200331214145763e+02
9.314404181845267188e+13 8.620358068075577307e-02 5.879410781637291166e+02
9.313984691270640625e+13 8.635832820178553082e-02 5.879621203682150963e+02
9.313565199166451562e+13 8.651306772344737051e-02 5.879831597360035857e+02
9.313145705533695312e+13 8.666779925298967457e-02 5.880041962681507357e+02
9.312726210371603125e+13 8.682252279830103558e-02 5.880252299657993262e+02
9.312306713680581250e+13 8.697723836684620458e-02 5.880462608300351803e+02
9.311887215460153125e+13 8.713194596639918521e-02 5.880672888619855030e+02
9.311467715710726562e+13 8.728664560438521847e-02 5.880883140627290686e+02
9.311048214432414062e+13 8.744133728836092634e-02 5.881093364333639784e+02
9.310628711624445312e+13 8.759602102618843644e-02 5.881303559750286922e+02
9.310209207286932812e+13 8.775069682540713456e-02 5.881513726888185829e+02
9.309789701419990625e+13 8.790536469353113502e-02 5.881723865758241345e+02
9.309370194023729688e+13 8.806002463808448866e-02 5.881933976371378776e+02
9.308950685097968750e+13 8.821467666668551810e-02 5.882144058738647345e+02
9.306208375943950000e+13 8.836932078706528915e-02 5.881864788942344831e+02
9.305788855488398438e+13 8.852400141869733174e-02 5.882074859231958044e+02
9.305369333502678125e+13 8.867867415241451057e-02 5.882284901294782458e+02
9.304949809986901562e+13 8.883333899570158843e-02 5.882494915141670617e+02
9.304530284941475000e+13 8.898799595594120149e-02 5.882704900783351150e+02
9.304110758365923438e+13 8.914264504084552787e-02 5.882914858230997197e+02
9.303691230259476562e+13 8.929728625821542476e-02 5.883124787495900136e+02
9.303271700622834375e+13 8.945191961531430425e-02 5.883334688588618064e+02
9.302852169456109375e+13 8.960654511959713353e-02 5.883544561519963736e+02
9.302432636759120312e+13 8.976116277864644444e-02 5.883754406300931805e+02
9.302013102531685938e+13 8.991577260003066896e-02 5.883964222942495326e+02
9.301593566773917188e+13 9.007037459119024425e-02 5.884174011455442042e+02
9.301174029485339062e+13 9.022496875978673614e-02 5.884383771850864377e+02
9.300754490666356250e+13 9.037955511315741430e-02 5.884593504139417064e+02
9.300334950316493750e+13 9.053413365894674714e-02 5.884803208332166378e+02
9.299915408436157812e+13 9.068870440448240089e-02 5.885012884439752270e+02
9.299495865025167188e+13 9.084326735729091051e-02 5.885222532473079582e+02
9.299076320082751562e+13 9.099782252510874025e-02 5.885432152443330551e+02
9.298656773610198438e+13 9.115236991492425833e-02 5.885641744360685834e+02
